source_file,label,search_url,want_title,surname,query_text,best_id,best_abs_url,best_title,best_published,best_score,best_query,tried_queries
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Moore et al., 2024 - Using matrix-product states for time-series machine learning",https://arxiv.org/search/?query=matrix+product+states+time+series+machine+learning+2024&searchtype=all,Using matrix-product states for time-series machine learning,Moore,matrix product states time series machine learning 2024,2412.15826,https://arxiv.org/abs/2412.15826,Using matrix-product states for time-series machine learning,2024-12-20T12:11:04Z,1.0,"ti:""Using matrix-product states for time-series machine learning""","all:matrix product states time series machine learning 2024 AND au:Moore | ti:""Using matrix-product states for time-series machine learning"""
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Schumacher et al., 2024 - Hybrid Tree Tensor Networks for quantum simulation",https://arxiv.org/search/?query=Hybrid+Tree+Tensor+Networks+quantum+simulation+2024&searchtype=all,Hybrid Tree Tensor Networks for quantum simulation,Schumacher,Hybrid Tree Tensor Networks quantum simulation 2024,2404.05784,https://arxiv.org/abs/2404.05784,Hybrid Tree Tensor Networks for quantum simulation,2024-04-08T18:00:00Z,1.0,all:Hybrid Tree Tensor Networks quantum simulation 2024 AND au:Schumacher,all:Hybrid Tree Tensor Networks quantum simulation 2024 AND au:Schumacher
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"van der Poel & Zhao, 2024 - Entangling Machine Learning with Quantum Tensor Networks",https://arxiv.org/search/?query=Entangling+Machine+Learning+Quantum+Tensor+Networks+2024&searchtype=all,Entangling Machine Learning with Quantum Tensor Networks,van,Entangling Machine Learning Quantum Tensor Networks 2024,2403.12969,https://arxiv.org/abs/2403.12969,Entangling Machine Learning with Quantum Tensor Networks,2024-01-09T00:07:36Z,1.0,"ti:""Entangling Machine Learning with Quantum Tensor Networks""","all:Entangling Machine Learning Quantum Tensor Networks 2024 AND au:van | ti:""Entangling Machine Learning with Quantum Tensor Networks"""
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Watanabe & Ueda, 2024 - Automatic Structural Search of Tensor Network States including Entanglement Renormalization",https://arxiv.org/search/?query=Automatic+Structural+Search+Tensor+Network+States+Entanglement+Renormalization+2024&searchtype=all,Automatic Structural Search of Tensor Network States including Entanglement Renormalization,Watanabe,Automatic Structural Search Tensor Network States Entanglement Renormalization 2024,2405.06534,https://arxiv.org/abs/2405.06534,Automatic Structural Search of Tensor Network States including Entanglement Renormalization,2024-05-10T15:24:10Z,1.0,all:Automatic Structural Search Tensor Network States Entanglement Renormalization 2024 AND au:Watanabe,all:Automatic Structural Search Tensor Network States Entanglement Renormalization 2024 AND au:Watanabe
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Abbas & Maksymo, 2024 - Reservoir Computing Using Measurement-Controlled Quantum Dynamics",https://arxiv.org/search/?query=Reservoir+Computing+Measurement+Controlled+Quantum+Dynamics+2024&searchtype=all,Reservoir Computing Using Measurement-Controlled Quantum Dynamics,Abbas,Reservoir Computing Measurement Controlled Quantum Dynamics 2024,2403.01024,https://arxiv.org/abs/2403.01024,Reservoir Computing Using Measurement-Controlled Quantum Dynamics,2024-03-01T22:59:41Z,1.0,all:Reservoir Computing Measurement Controlled Quantum Dynamics 2024 AND au:Abbas,all:Reservoir Computing Measurement Controlled Quantum Dynamics 2024 AND au:Abbas
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Ahmed & Tennie & Magri, 2024 - Prediction of chaotic dynamics and extreme events: A recurrence-free quantum reservoir computing approach",https://arxiv.org/search/?query=Prediction+chaotic+dynamics+extreme+events+recurrence+free+quantum+reservoir+2024&searchtype=all,Prediction of chaotic dynamics and extreme events: A recurrence-free quantum reservoir computing approach,Ahmed,Prediction chaotic dynamics extreme events recurrence free quantum reservoir 2024,2405.03390,https://arxiv.org/abs/2405.03390,Prediction of chaotic dynamics and extreme events: A recurrence-free quantum reservoir computing approach,2024-05-06T11:53:58Z,1.0,all:Prediction chaotic dynamics extreme events recurrence free quantum reservoir 2024 AND au:Ahmed,all:Prediction chaotic dynamics extreme events recurrence free quantum reservoir 2024 AND au:Ahmed
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Lau et al., 2024 - Modular quantum extreme reservoir computing",https://arxiv.org/search/?query=Modular+quantum+extreme+reservoir+computing+2024&searchtype=all,Modular quantum extreme reservoir computing,Lau,Modular quantum extreme reservoir computing 2024,2412.19336,https://arxiv.org/abs/2412.19336,Modular quantum extreme reservoir computing,2024-12-26T19:15:09Z,1.0,all:Modular quantum extreme reservoir computing 2024 AND au:Lau,all:Modular quantum extreme reservoir computing 2024 AND au:Lau
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Llodrà et al., 2024 - Quantum reservoir computing in atomic lattices",https://arxiv.org/search/?query=Quantum+reservoir+computing+atomic+lattices+2024&searchtype=all,Quantum reservoir computing in atomic lattices,Llodr,Quantum reservoir computing atomic lattices 2024,2411.13401,https://arxiv.org/abs/2411.13401,Quantum reservoir computing in atomic lattices,2024-11-20T15:39:15Z,1.0,"ti:""Quantum reservoir computing in atomic lattices""","all:Quantum reservoir computing atomic lattices 2024 AND au:Llodr | ti:""Quantum reservoir computing in atomic lattices"""
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Nokkala & Giorgi & Zambrini, 2024 - Retrieving past quantum features with deep hybrid classical-quantum reservoir computing",https://arxiv.org/search/?query=Retrieving+past+quantum+features+deep+hybrid+classical+quantum+reservoir+2024&searchtype=all,Retrieving past quantum features with deep hybrid classical-quantum reservoir computing,Nokkala,Retrieving past quantum features deep hybrid classical quantum reservoir 2024,2401.16961,https://arxiv.org/abs/2401.16961,Retrieving past quantum features with deep hybrid classical-quantum reservoir computing,2024-01-30T12:41:24Z,1.0,all:Retrieving past quantum features deep hybrid classical quantum reservoir 2024 AND au:Nokkala,all:Retrieving past quantum features deep hybrid classical quantum reservoir 2024 AND au:Nokkala
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Vetrano et al., 2024 - State estimation with quantum extreme learning machines beyond the scrambling time",https://arxiv.org/search/?query=State+estimation+quantum+extreme+learning+machines+scrambling+time+2024&searchtype=all,State estimation with quantum extreme learning machines beyond the scrambling time,Vetrano,State estimation quantum extreme learning machines scrambling time 2024,2409.06782,https://arxiv.org/abs/2409.06782,State estimation with quantum extreme learning machines beyond the scrambling time,2024-09-10T18:00:06Z,1.0,all:State estimation quantum extreme learning machines scrambling time 2024 AND au:Vetrano,all:State estimation quantum extreme learning machines scrambling time 2024 AND au:Vetrano
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Cassé et al., 2024 - Optimizing Hyperparameters for Quantum Data Re-Uploaders in Calorimetric Particle Identification",https://arxiv.org/search/?query=Optimizing+Hyperparameters+Quantum+Data+Re+Uploaders+Calorimetric+Particle+2024&searchtype=all,Optimizing Hyperparameters for Quantum Data Re-Uploaders in Calorimetric Particle Identification,Cass,Optimizing Hyperparameters Quantum Data Re Uploaders Calorimetric Particle 2024,2412.12397,https://arxiv.org/abs/2412.12397,Optimizing Hyperparameters for Quantum Data Re-Uploaders in Calorimetric Particle Identification,2024-12-16T23:10:00Z,1.0,all:Optimizing Hyperparameters Quantum Data Re Uploaders Calorimetric Particle 2024 AND au:Cass,all:Optimizing Hyperparameters Quantum Data Re Uploaders Calorimetric Particle 2024 AND au:Cass
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"De Luca et al., 2024 - Empirical Power of Quantum Encoding Methods for Binary Classification",https://arxiv.org/search/?query=Empirical+Power+Quantum+Encoding+Methods+Binary+Classification+2024&searchtype=all,Empirical Power of Quantum Encoding Methods for Binary Classification,De,Empirical Power Quantum Encoding Methods Binary Classification 2024,2408.13109,https://arxiv.org/abs/2408.13109,Empirical Power of Quantum Encoding Methods for Binary Classification,2024-08-23T14:34:57Z,1.0,all:Empirical Power Quantum Encoding Methods Binary Classification 2024 AND au:De,all:Empirical Power Quantum Encoding Methods Binary Classification 2024 AND au:De
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Miransky & Khan & Mendes, 2024 - Comparing Algorithms for Loading Classical Datasets into Quantum Memory",https://arxiv.org/search/?query=Comparing+Algorithms+Loading+Classical+Datasets+Quantum+Memory+2024&searchtype=all,Comparing Algorithms for Loading Classical Datasets into Quantum Memory,Miransky,Comparing Algorithms Loading Classical Datasets Quantum Memory 2024,2407.15745,https://arxiv.org/abs/2407.15745,Comparing Algorithms for Loading Classical Datasets into Quantum Memory,2024-07-22T15:43:18Z,1.0,all:Comparing Algorithms Loading Classical Datasets Quantum Memory 2024 AND au:Miransky,all:Comparing Algorithms Loading Classical Datasets Quantum Memory 2024 AND au:Miransky
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Nguyen et al., 2024 - Quantum Visual Feature Encoding Revisited",https://arxiv.org/search/?query=Quantum+Visual+Feature+Encoding+Revisited+2024&searchtype=all,Quantum Visual Feature Encoding Revisited,Nguyen,Quantum Visual Feature Encoding Revisited 2024,2405.19725,https://arxiv.org/abs/2405.19725,Quantum Visual Feature Encoding Revisited,2024-05-30T06:15:08Z,1.0,all:Quantum Visual Feature Encoding Revisited 2024 AND au:Nguyen,all:Quantum Visual Feature Encoding Revisited 2024 AND au:Nguyen
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Wang et al., 2024 - Quantum Hamiltonian Embedding of Images for Data Reuploading Classifiers",https://arxiv.org/search/?query=Quantum+Hamiltonian+Embedding+Images+Data+Reuploading+Classifiers+2024&searchtype=all,Quantum Hamiltonian Embedding of Images for Data Reuploading Classifiers,Wang,Quantum Hamiltonian Embedding Images Data Reuploading Classifiers 2024,2407.14055,https://arxiv.org/abs/2407.14055,Quantum Hamiltonian Embedding of Images for Data Reuploading Classifiers,2024-07-19T06:31:22Z,1.0,all:Quantum Hamiltonian Embedding Images Data Reuploading Classifiers 2024 AND au:Wang,all:Quantum Hamiltonian Embedding Images Data Reuploading Classifiers 2024 AND au:Wang
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Barthe et al., 2024 - Expressivity of parameterized quantum circuits for generative modeling of continuous multivariate distributions",https://arxiv.org/search/?query=Expressivity+parameterized+quantum+circuits+generative+modeling+continuous+multivariate+2024&searchtype=all,Expressivity of parameterized quantum circuits for generative modeling of continuous multivariate distributions,Barthe,Expressivity parameterized quantum circuits generative modeling continuous multivariate 2024,2402.09848,https://arxiv.org/abs/2402.09848,Parameterized quantum circuits as universal generative models for continuous multivariate distributions,2024-02-15T10:08:31Z,0.8318,all:Expressivity parameterized quantum circuits generative modeling continuous multivariate 2024 AND au:Barthe,"all:Expressivity parameterized quantum circuits generative modeling continuous multivariate 2024 AND au:Barthe | ti:""Expressivity of parameterized quantum circuits for generative modeling of continuous multivariate distributions"""
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Salmenperä et al., 2024 - The Impact of Feature Embedding Placement in the Ansatz of a Quantum Kernel in QSVMs",https://arxiv.org/search/?query=Impact+Feature+Embedding+Placement+Ansatz+Quantum+Kernel+QSVM+2024&searchtype=all,The Impact of Feature Embedding Placement in the Ansatz of a Quantum Kernel in QSVMs,Salmenper,Impact Feature Embedding Placement Ansatz Quantum Kernel QSVM 2024,2409.13147,https://arxiv.org/abs/2409.13147,The Impact of Feature Embedding Placement in the Ansatz of a Quantum Kernel in QSVMs,2024-09-20T01:25:13Z,1.0,all:Impact Feature Embedding Placement Ansatz Quantum Kernel QSVM 2024 AND au:Salmenper,all:Impact Feature Embedding Placement Ansatz Quantum Kernel QSVM 2024 AND au:Salmenper
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Suzuki & Sakuma & Kawaguchi, 2024 - Light-cone feature selection for quantum machine learning",https://arxiv.org/search/?query=Light+cone+feature+selection+quantum+machine+learning+2024&searchtype=all,Light-cone feature selection for quantum machine learning,Suzuki,Light cone feature selection quantum machine learning 2024,2403.18733,https://arxiv.org/abs/2403.18733,Light-cone feature selection for quantum machine learning,2024-03-27T16:22:35Z,1.0,all:Light cone feature selection quantum machine learning 2024 AND au:Suzuki,all:Light cone feature selection quantum machine learning 2024 AND au:Suzuki
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Umeano & Kyriienko, 2024 - Ground state-based quantum feature maps",https://arxiv.org/search/?query=Ground+state+based+quantum+feature+maps+2024&searchtype=all,Ground state-based quantum feature maps,Umeano,Ground state based quantum feature maps 2024,2404.07174,https://arxiv.org/abs/2404.07174,Ground state-based quantum feature maps,2024-04-10T17:17:05Z,1.0,all:Ground state based quantum feature maps 2024 AND au:Umeano,all:Ground state based quantum feature maps 2024 AND au:Umeano
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Cemin et al., 2024 - Machine learning of quantum channels on NISQ devices",https://arxiv.org/search/?query=Machine+learning+quantum+channels+NISQ+devices+2024&searchtype=all,Machine learning of quantum channels on NISQ devices,Cemin,Machine learning quantum channels NISQ devices 2024,2405.12598,https://arxiv.org/abs/2405.12598,Machine learning of quantum channels on NISQ devices,2024-05-21T08:44:42Z,1.0,"ti:""Machine learning of quantum channels on NISQ devices""","all:Machine learning quantum channels NISQ devices 2024 AND au:Cemin | ti:""Machine learning of quantum channels on NISQ devices"""
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Chakraborty et al., 2024 - A Machine Learning Approach for Optimizing Hybrid Quantum Noise Clusters for Gaussian Quantum Channel Capacity",https://arxiv.org/search/?query=Machine+Learning+Optimizing+Hybrid+Quantum+Noise+Clusters+Gaussian+Channel+2024&searchtype=all,A Machine Learning Approach for Optimizing Hybrid Quantum Noise Clusters for Gaussian Quantum Channel Capacity,Chakraborty,Machine Learning Optimizing Hybrid Quantum Noise Clusters Gaussian Channel 2024,2404.08993,https://arxiv.org/abs/2404.08993,An Unsupervised Machine Learning to Optimize Hybrid Quantum Noise Clusters for Gaussian Quantum Channel,2024-04-13T12:37:24Z,0.8169,all:Machine Learning Optimizing Hybrid Quantum Noise Clusters Gaussian Channel 2024 AND au:Chakraborty,"all:Machine Learning Optimizing Hybrid Quantum Noise Clusters Gaussian Channel 2024 AND au:Chakraborty | ti:""A Machine Learning Approach for Optimizing Hybrid Quantum Noise Clusters for Gaussian Quantum Channel Capacity"""
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Chen et al., 2024 - Noise-Aware Distributed Quantum Approximate Optimization Algorithm on Near-term Quantum Hardware",https://arxiv.org/search/?query=Noise+Aware+Distributed+Quantum+Approximate+Optimization+Near+term+2024&searchtype=all,Noise-Aware Distributed Quantum Approximate Optimization Algorithm on Near-term Quantum Hardware,Chen,Noise Aware Distributed Quantum Approximate Optimization Near term 2024,2407.17325,https://arxiv.org/abs/2407.17325,Noise-Aware Distributed Quantum Approximate Optimization Algorithm on Near-term Quantum Hardware,2024-07-24T14:50:01Z,1.0,all:Noise Aware Distributed Quantum Approximate Optimization Near term 2024 AND au:Chen,all:Noise Aware Distributed Quantum Approximate Optimization Near term 2024 AND au:Chen
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Nguyen et al., 2024 - Diffusion-Inspired Quantum Noise Mitigation in Parameterized Quantum Circuits",https://arxiv.org/search/?query=Diffusion+Inspired+Quantum+Noise+Mitigation+Parameterized+Quantum+Circuits+2024&searchtype=all,Diffusion-Inspired Quantum Noise Mitigation in Parameterized Quantum Circuits,Nguyen,Diffusion Inspired Quantum Noise Mitigation Parameterized Quantum Circuits 2024,2406.00843,https://arxiv.org/abs/2406.00843,Diffusion-Inspired Quantum Noise Mitigation in Parameterized Quantum Circuits,2024-06-02T19:35:38Z,1.0,all:Diffusion Inspired Quantum Noise Mitigation Parameterized Quantum Circuits 2024 AND au:Nguyen,all:Diffusion Inspired Quantum Noise Mitigation Parameterized Quantum Circuits 2024 AND au:Nguyen
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Oshio et al., 2024 - Adaptive measurement strategy for noisy quantum amplitude estimation with variational quantum circuits",https://arxiv.org/search/?query=Adaptive+measurement+strategy+noisy+quantum+amplitude+estimation+variational+2024&searchtype=all,Adaptive measurement strategy for noisy quantum amplitude estimation with variational quantum circuits,Oshio,Adaptive measurement strategy noisy quantum amplitude estimation variational 2024,2405.15174,https://arxiv.org/abs/2405.15174,Adaptive measurement strategy for noisy quantum amplitude estimation with variational quantum circuits,2024-05-24T03:15:56Z,1.0,all:Adaptive measurement strategy noisy quantum amplitude estimation variational 2024 AND au:Oshio,all:Adaptive measurement strategy noisy quantum amplitude estimation variational 2024 AND au:Oshio
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Acuaviva et al., 2024 - Benchmarking Quantum Computers: Towards a Standard Performance Evaluation Approach",https://arxiv.org/search/?query=Benchmarking+Quantum+Computers+Standard+Performance+Evaluation+2024&searchtype=all,Benchmarking Quantum Computers: Towards a Standard Performance Evaluation Approach,Acuaviva,Benchmarking Quantum Computers Standard Performance Evaluation 2024,2407.10941,https://arxiv.org/abs/2407.10941,Benchmarking Quantum Computers: Towards a Standard Performance Evaluation Approach,2024-07-15T17:39:59Z,1.0,all:Benchmarking Quantum Computers Standard Performance Evaluation 2024 AND au:Acuaviva,all:Benchmarking Quantum Computers Standard Performance Evaluation 2024 AND au:Acuaviva
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Bowles & Ahmed & Schuld, 2024 - Better than classical? The subtle art of benchmarking quantum machine learning models",https://arxiv.org/search/?query=Better+than+classical+subtle+art+benchmarking+quantum+machine+learning+2024&searchtype=all,Better than classical? The subtle art of benchmarking quantum machine learning models,Bowles,Better than classical subtle art benchmarking quantum machine learning 2024,2403.07059,https://arxiv.org/abs/2403.07059,Better than classical? The subtle art of benchmarking quantum machine learning models,2024-03-11T18:00:06Z,1.0,all:Better than classical subtle art benchmarking quantum machine learning 2024 AND au:Bowles,all:Better than classical subtle art benchmarking quantum machine learning 2024 AND au:Bowles
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,"Bowles & Ahmed & Schuld, 2024 - Better than classical? The subtle art of benchmarking quantum machine learning models",https://arxiv.org/search/?query=Better+than+classical+subtle+art+benchmarking+quantum+machine+learning+2024&searchtype=all,Better than classical? The subtle art of benchmarking quantum machine learning models,Bowles,Better than classical subtle art benchmarking quantum machine learning 2024,2403.07059,https://arxiv.org/abs/2403.07059,Better than classical? The subtle art of benchmarking quantum machine learning models,2024-03-11T18:00:06Z,1.0,all:Better than classical subtle art benchmarking quantum machine learning 2024 AND au:Bowles,all:Better than classical subtle art benchmarking quantum machine learning 2024 AND au:Bowles
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Bucher et al., 2024 - Towards Robust Benchmarking of Quantum Optimization Algorithms",https://arxiv.org/search/?query=Robust+Benchmarking+Quantum+Optimization+Algorithms+2024&searchtype=all,Towards Robust Benchmarking of Quantum Optimization Algorithms,Bucher,Robust Benchmarking Quantum Optimization Algorithms 2024,2405.07624,https://arxiv.org/abs/2405.07624,Towards Robust Benchmarking of Quantum Optimization Algorithms,2024-05-13T10:35:23Z,1.0,"ti:""Towards Robust Benchmarking of Quantum Optimization Algorithms""","all:Robust Benchmarking Quantum Optimization Algorithms 2024 AND au:Bucher | ti:""Towards Robust Benchmarking of Quantum Optimization Algorithms"""
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Jamadagni & Läuchli & Hempel, 2024 - Benchmarking Quantum Computer Simulation Software Packages",https://arxiv.org/search/?query=Benchmarking+Quantum+Computer+Simulation+Software+Packages+2024&searchtype=all,Benchmarking Quantum Computer Simulation Software Packages,Jamadagni,Benchmarking Quantum Computer Simulation Software Packages 2024,2401.09076,https://arxiv.org/abs/2401.09076,Benchmarking Quantum Computer Simulation Software Packages: State Vector Simulators,2024-01-17T09:34:28Z,0.8286,all:Benchmarking Quantum Computer Simulation Software Packages 2024 AND au:Jamadagni,"all:Benchmarking Quantum Computer Simulation Software Packages 2024 AND au:Jamadagni | ti:""Benchmarking Quantum Computer Simulation Software Packages"""
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Kiwit et al., 2024 - Benchmarking Quantum Generative Learning: A Study on Scalability and Noise Resilience using QUARK",https://arxiv.org/search/?query=Benchmarking+Quantum+Generative+Learning+Scalability+Noise+Resilience+QUARK+2024&searchtype=all,Benchmarking Quantum Generative Learning: A Study on Scalability and Noise Resilience using QUARK,Kiwit,Benchmarking Quantum Generative Learning Scalability Noise Resilience QUARK 2024,2403.18662,https://arxiv.org/abs/2403.18662,Benchmarking Quantum Generative Learning: A Study on Scalability and Noise Resilience using QUARK,2024-03-27T15:05:55Z,1.0,all:Benchmarking Quantum Generative Learning Scalability Noise Resilience QUARK 2024 AND au:Kiwit,all:Benchmarking Quantum Generative Learning Scalability Noise Resilience QUARK 2024 AND au:Kiwit
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Lubinski et al., 2024 - Quantum Algorithm Exploration using Application-Oriented Performance Benchmarks",https://arxiv.org/search/?query=Quantum+Algorithm+Exploration+Application+Oriented+Performance+Benchmarks+2024&searchtype=all,Quantum Algorithm Exploration using Application-Oriented Performance Benchmarks,Lubinski,Quantum Algorithm Exploration Application Oriented Performance Benchmarks 2024,2402.08985,https://arxiv.org/abs/2402.08985,Quantum Algorithm Exploration using Application-Oriented Performance Benchmarks,2024-02-14T06:55:50Z,1.0,all:Quantum Algorithm Exploration Application Oriented Performance Benchmarks 2024 AND au:Lubinski,all:Quantum Algorithm Exploration Application Oriented Performance Benchmarks 2024 AND au:Lubinski
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Dalyak et al., 2024 - Graph Algorithms with Neutral Atom Quantum Processors",https://arxiv.org/search/?query=Graph+Algorithms+Neutral+Atom+Quantum+Processors+2024&searchtype=all,Graph Algorithms with Neutral Atom Quantum Processors,Dalyak,Graph Algorithms Neutral Atom Quantum Processors 2024,2403.11931,https://arxiv.org/abs/2403.11931,Graph Algorithms with Neutral Atom Quantum Processors,2024-03-18T16:30:42Z,1.0,all:Graph Algorithms Neutral Atom Quantum Processors 2024 AND au:Dalyak,all:Graph Algorithms Neutral Atom Quantum Processors 2024 AND au:Dalyak
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Fischer et al., 2024 - Dynamical simulations of many-body quantum chaos on a quantum computer",https://arxiv.org/search/?query=Dynamical+simulations+many+body+quantum+chaos+quantum+computer+2024&searchtype=all,Dynamical simulations of many-body quantum chaos on a quantum computer,Fischer,Dynamical simulations many body quantum chaos quantum computer 2024,2411.00765,https://arxiv.org/abs/2411.00765,Dynamical simulations of many-body quantum chaos on a quantum computer,2024-11-01T17:57:13Z,1.0,"ti:""Dynamical simulations of many-body quantum chaos on a quantum computer""","all:Dynamical simulations many body quantum chaos quantum computer 2024 AND au:Fischer | ti:""Dynamical simulations of many-body quantum chaos on a quantum computer"""
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"FitzRek et al., 2024 - RydbergGPT",https://arxiv.org/search/?query=RydbergGPT+2024&searchtype=all,RydbergGPT,FitzRek,RydbergGPT 2024,2405.21052,https://arxiv.org/abs/2405.21052,RydbergGPT,2024-05-31T17:44:36Z,1.0,all:RydbergGPT 2024 AND au:FitzRek,all:RydbergGPT 2024 AND au:FitzRek
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Leclerc et al., 2024 - Implementing transferable annealing protocols for combinatorial optimisation on neutral atom quantum processors",https://arxiv.org/search/?query=transferable+annealing+protocols+combinatorial+optimisation+neutral+atom+2024&searchtype=all,Implementing transferable annealing protocols for combinatorial optimisation on neutral atom quantum processors,Leclerc,transferable annealing protocols combinatorial optimisation neutral atom 2024,2411.16656,https://arxiv.org/abs/2411.16656,Implementing transferable annealing protocols for combinatorial optimisation on neutral atom quantum processors: a case study on smart-charging of electric vehicles,2024-11-25T18:41:02Z,0.8102,all:transferable annealing protocols combinatorial optimisation neutral atom 2024 AND au:Leclerc,"all:transferable annealing protocols combinatorial optimisation neutral atom 2024 AND au:Leclerc | ti:""Implementing transferable annealing protocols for combinatorial optimisation on neutral atom quantum processors"""
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Levenson-Falk & Shanto, 2024 - A Review of Design Concerns in Superconducting Quantum Circuits",https://arxiv.org/search/?query=Review+Design+Concerns+Superconducting+Quantum+Circuits+2024&searchtype=all,A Review of Design Concerns in Superconducting Quantum Circuits,Levenson-Falk,Review Design Concerns Superconducting Quantum Circuits 2024,2411.16967,https://arxiv.org/abs/2411.16967,A Review of Design Concerns in Superconducting Quantum Circuits,2024-11-25T22:16:57Z,1.0,all:Review Design Concerns Superconducting Quantum Circuits 2024 AND au:Levenson-Falk,all:Review Design Concerns Superconducting Quantum Circuits 2024 AND au:Levenson-Falk
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Lu et al., 2024 - Digital-analog quantum learning on Rydberg atom arrays",https://arxiv.org/search/?query=Digital+analog+quantum+learning+Rydberg+atom+arrays+2024&searchtype=all,Digital-analog quantum learning on Rydberg atom arrays,Lu,Digital analog quantum learning Rydberg atom arrays 2024,2401.02940,https://arxiv.org/abs/2401.02940,Digital-analog quantum learning on Rydberg atom arrays,2024-01-05T18:31:00Z,1.0,all:Digital analog quantum learning Rydberg atom arrays 2024 AND au:Lu,all:Digital analog quantum learning Rydberg atom arrays 2024 AND au:Lu
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Zalivako et al., 2024 - Supervised binary classification of small-scale digits images with a trapped-ion quantum processor",https://arxiv.org/search/?query=Supervised+binary+classification+digits+images+trapped+ion+quantum+processor+2024&searchtype=all,Supervised binary classification of small-scale digits images with a trapped-ion quantum processor,Zalivako,Supervised binary classification digits images trapped ion quantum processor 2024,2406.12007,https://arxiv.org/abs/2406.12007,Supervised binary classification of small-scale digit images and weighted graphs with a trapped-ion quantum processor,2024-06-17T18:20:51Z,0.9023,all:Supervised binary classification digits images trapped ion quantum processor 2024 AND au:Zalivako,"all:Supervised binary classification digits images trapped ion quantum processor 2024 AND au:Zalivako | ti:""Supervised binary classification of small-scale digits images with a trapped-ion quantum processor"""
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Alexeev et al., 2024 - Artificial Intelligence for Quantum Computing",https://arxiv.org/search/?query=Artificial+Intelligence+Quantum+Computing+Alexeev+2024&searchtype=all,Artificial Intelligence for Quantum Computing,Alexeev,Artificial Intelligence Quantum Computing Alexeev 2024,2411.09131,https://arxiv.org/abs/2411.09131,Artificial Intelligence for Quantum Computing,2024-11-14T02:11:16Z,1.0,"ti:""Artificial Intelligence for Quantum Computing""","all:Artificial Intelligence Quantum Computing Alexeev 2024 AND au:Alexeev | ti:""Artificial Intelligence for Quantum Computing"""
/Users/shl/nvidia/QML/2024_QML_Literature_Review.md,"Goldschmith & Mahmud, 2024 - Machine Learning for Quantum Computing Specialists",https://arxiv.org/search/?query=Machine+Learning+Quantum+Computing+Specialists+2024&searchtype=all,Machine Learning for Quantum Computing Specialists,Goldschmith,Machine Learning Quantum Computing Specialists 2024,2404.18555,https://arxiv.org/abs/2404.18555,Machine Learning for Quantum Computing Specialists,2024-04-29T09:54:06Z,1.0,"ti:""Machine Learning for Quantum Computing Specialists""","all:Machine Learning Quantum Computing Specialists 2024 AND au:Goldschmith | ti:""Machine Learning for Quantum Computing Specialists"""
