source_file,label,search_url,want_title,surname,query_text,best_id,best_abs_url,best_title,best_published,best_score,best_query,tried_queries
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Osaba et al., 2025 - Solving Drone Routing Problems with Quantum Computing",https://arxiv.org/search/?query=Solving+Drone+Routing+Problems+Quantum+Computing+2025&searchtype=all,Solving Drone Routing Problems with Quantum Computing,Osaba,Solving Drone Routing Problems Quantum Computing 2025,2501.18432,https://arxiv.org/abs/2501.18432,Solving Drone Routing Problems with Quantum Computing: A Hybrid Approach Combining Quantum Annealing and Gate-Based Paradigms,2025-01-30T15:38:40Z,0.5989,all:Solving Drone Routing Problems Quantum Computing 2025 AND au:Osaba,"all:Solving Drone Routing Problems Quantum Computing 2025 AND au:Osaba | ti:""Solving Drone Routing Problems with Quantum Computing"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Vasques & Paik & Cif, 2025 - Application of quantum ML using quantum kernel algorithms on neuron classification",https://arxiv.org/search/?query=Application+quantum+ML+quantum+kernel+algorithms+neuron+classification+2025&searchtype=all,Application of quantum ML using quantum kernel algorithms on neuron classification,Vasques,Application quantum ML quantum kernel algorithms neuron classification 2025,1905.10415,https://arxiv.org/abs/1905.10415,Quantum-inspired algorithms in practice,2019-05-24T19:17:30Z,0.4793,all:Application quantum ML quantum kernel algorithms neuron classification 2025 AND au:Vasques,"all:Application quantum ML quantum kernel algorithms neuron classification 2025 AND au:Vasques | ti:""Application of quantum ML using quantum kernel algorithms on neuron classification"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Kemples et al., 2025 - Double descent in quantum machine learning",https://arxiv.org/search/?query=Double+descent+quantum+machine+learning+2025&searchtype=all,Double descent in quantum machine learning,Kemples,Double descent quantum machine learning 2025,2402.14694,https://arxiv.org/abs/2402.14694,A Quick Introduction to Quantum Machine Learning for Non-Practitioners,2024-02-22T16:48:17Z,0.5357,all:Double descent quantum machine learning 2025 AND au:Kemples,"all:Double descent quantum machine learning 2025 AND au:Kemples | ti:""Double descent in quantum machine learning"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Park et al., 2025 - Addressing QML Challenges through Multi-Chip Ensembles",https://arxiv.org/search/?query=Addressing+QML+Challenges+Multi+Chip+Ensembles+2025&searchtype=all,Addressing QML Challenges through Multi-Chip Ensembles,Park,Addressing QML Challenges Multi Chip Ensembles 2025,2505.08782,https://arxiv.org/abs/2505.08782,Addressing the Current Challenges of Quantum Machine Learning through Multi-Chip Ensembles,2025-05-13T17:57:53Z,0.7083,all:Addressing QML Challenges Multi Chip Ensembles 2025 AND au:Park,"all:Addressing QML Challenges Multi Chip Ensembles 2025 AND au:Park | ti:""Addressing QML Challenges through Multi-Chip Ensembles"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Zhang & Zhao, 2025 - A Survey of Quantum Transformers: Approaches, Advantages, Challenges",https://arxiv.org/search/?query=Survey+Quantum+Transformers+Approaches+Advantages+Challenges+2025&searchtype=all,"A Survey of Quantum Transformers: Approaches, Advantages, Challenges",Zhang,Survey Quantum Transformers Approaches Advantages Challenges 2025,2512.10504,https://arxiv.org/abs/2512.10504,Tianyan: Cloud services with quantum advantage,2025-12-11T10:23:39Z,0.4545,all:Survey Quantum Transformers Approaches Advantages Challenges 2025 AND au:Zhang,"all:Survey Quantum Transformers Approaches Advantages Challenges 2025 AND au:Zhang | ti:""A Survey of Quantum Transformers: Approaches, Advantages, Challenges"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Ning & Li & Chen, 2025 - Quantum Graph Attention Network: Novel Quantum Multi-Head Attention",https://arxiv.org/search/?query=Quantum+Graph+Attention+Network+Novel+Quantum+Multi+Head+Attention+2025&searchtype=all,Quantum Graph Attention Network: Novel Quantum Multi-Head Attention,Ning,Quantum Graph Attention Network Novel Quantum Multi Head Attention 2025,2408.03088,https://arxiv.org/abs/2408.03088,QADQN: Quantum Attention Deep Q-Network for Financial Market Prediction,2024-08-06T10:41:46Z,0.5441,all:Quantum Graph Attention Network Novel Quantum Multi Head Attention 2025 AND au:Ning,"all:Quantum Graph Attention Network Novel Quantum Multi Head Attention 2025 AND au:Ning | ti:""Quantum Graph Attention Network: Novel Quantum Multi-Head Attention"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"De Lorenzis et al., 2025 - Behind the scenes of the Quantum Extreme Learning Machines",https://arxiv.org/search/?query=Behind+scenes+Quantum+Extreme+Learning+Machines+2025&searchtype=all,Behind the scenes of the Quantum Extreme Learning Machines,De,Behind scenes Quantum Extreme Learning Machines 2025,2102.04579,https://arxiv.org/abs/2102.04579,Quantum machine learning with adaptive linear optics,2021-02-08T23:56:49Z,0.4545,all:Behind scenes Quantum Extreme Learning Machines 2025 AND au:De,"all:Behind scenes Quantum Extreme Learning Machines 2025 AND au:De | ti:""Behind the scenes of the Quantum Extreme Learning Machines"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Solanki & Pham, 2025 - Exploring Tensor Network Algorithms for Quantum Reservoir Computing",https://arxiv.org/search/?query=Exploring+Tensor+Network+Algorithms+Quantum+Reservoir+Computing+2025&searchtype=all,Exploring Tensor Network Algorithms for Quantum Reservoir Computing,Solanki,Exploring Tensor Network Algorithms Quantum Reservoir Computing 2025,2302.07164,https://arxiv.org/abs/2302.07164,Benchmarking the role of particle statistics in Quantum Reservoir Computing,2023-02-14T16:23:46Z,0.6056,all:Exploring Tensor Network Algorithms Quantum Reservoir Computing 2025 AND au:Solanki,"all:Exploring Tensor Network Algorithms Quantum Reservoir Computing 2025 AND au:Solanki | ti:""Exploring Tensor Network Algorithms for Quantum Reservoir Computing"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Chen & Tsai, 2025 - Quantum and Classical ML in Decentralized Finance",https://arxiv.org/search/?query=Quantum+Classical+ML+Decentralized+Finance+2025&searchtype=all,Quantum and Classical ML in Decentralized Finance,Chen,Quantum Classical ML Decentralized Finance 2025,0406129,https://arxiv.org/abs/0406129,Quantum Game Theory in Finance,2004-06-18T12:50:24Z,0.5316,all:Quantum Classical ML Decentralized Finance 2025 AND au:Chen,"all:Quantum Classical ML Decentralized Finance 2025 AND au:Chen | ti:""Quantum and Classical ML in Decentralized Finance"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Wang et al., 2025 - Achieving High-Quality Portfolio Optimization with VQE",https://arxiv.org/search/?query=Achieving+High+Quality+Portfolio+Optimization+VQE+2025&searchtype=all,Achieving High-Quality Portfolio Optimization with VQE,Wang,Achieving High Quality Portfolio Optimization VQE 2025,1505.05491,https://arxiv.org/abs/1505.05491,Portfolio Optimization,2015-05-19T12:38:05Z,0.5789,all:Achieving High Quality Portfolio Optimization VQE 2025 AND au:Wang,"all:Achieving High Quality Portfolio Optimization VQE 2025 AND au:Wang | ti:""Achieving High-Quality Portfolio Optimization with VQE"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Sekwao et al., 2025 - End-to-End Demonstration of QGANs for Steel Microstructure Image Augmentation",https://arxiv.org/search/?query=End+to+End+Demonstration+QGANs+Steel+Microstructure+Image+Augmentation+2025&searchtype=all,End-to-End Demonstration of QGANs for Steel Microstructure Image Augmentation,Sekwao,End to End Demonstration QGANs Steel Microstructure Image Augmentation 2025,2504.08728,https://arxiv.org/abs/2504.08728,End-to-End Demonstration of Quantum Generative Adversarial Networks for Steel Microstructure Image Augmentation on a Trapped-Ion Quantum Computer,2025-04-11T17:55:58Z,0.6847,all:End to End Demonstration QGANs Steel Microstructure Image Augmentation 2025 AND au:Sekwao,"all:End to End Demonstration QGANs Steel Microstructure Image Augmentation 2025 AND au:Sekwao | ti:""End-to-End Demonstration of QGANs for Steel Microstructure Image Augmentation"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Olivera-Atencio et al., 2025 - Impact of Amplitude and Phase Damping Noise on QRL",https://arxiv.org/search/?query=Impact+Amplitude+Phase+Damping+Noise+QRL+2025&searchtype=all,Impact of Amplitude and Phase Damping Noise on QRL,Olivera-Atencio,Impact Amplitude Phase Damping Noise QRL 2025,2503.24069,https://arxiv.org/abs/2503.24069,Impact of Amplitude and Phase Damping Noise on Quantum Reinforcement Learning: Challenges and Opportunities,2025-03-31T13:27:30Z,0.641,all:Impact Amplitude Phase Damping Noise QRL 2025 AND au:Olivera-Atencio,"all:Impact Amplitude Phase Damping Noise QRL 2025 AND au:Olivera-Atencio | ti:""Impact of Amplitude and Phase Damping Noise on QRL"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Xu & Aggarwal, 2025 - Accelerating QRL with Quantum Natural Policy Gradient",https://arxiv.org/search/?query=Accelerating+QRL+Quantum+Natural+Policy+Gradient+2025&searchtype=all,Accelerating QRL with Quantum Natural Policy Gradient,Xu,Accelerating QRL Quantum Natural Policy Gradient 2025,2501.16243,https://arxiv.org/abs/2501.16243,Accelerating Quantum Reinforcement Learning with a Quantum Natural Policy Gradient Based Approach,2025-01-27T17:38:30Z,0.7067,all:Accelerating QRL Quantum Natural Policy Gradient 2025 AND au:Xu,"all:Accelerating QRL Quantum Natural Policy Gradient 2025 AND au:Xu | ti:""Accelerating QRL with Quantum Natural Policy Gradient"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Zakavati & Salimi & Arash, 2025 - Optimizing Open Quantum Batteries using LSTM-Driven RL",https://arxiv.org/search/?query=Optimizing+Open+Quantum+Batteries+LSTM+Driven+RL+2025&searchtype=all,Optimizing Open Quantum Batteries using LSTM-Driven RL,Zakavati,Optimizing Open Quantum Batteries LSTM Driven RL 2025,2504.19840,https://arxiv.org/abs/2504.19840,Optimizing the Charging of Open Quantum Batteries using Long Short-Term Memory-Driven Reinforcement Learning,2025-04-28T14:40:11Z,0.6667,all:Optimizing Open Quantum Batteries LSTM Driven RL 2025 AND au:Zakavati,"all:Optimizing Open Quantum Batteries LSTM Driven RL 2025 AND au:Zakavati | ti:""Optimizing Open Quantum Batteries using LSTM-Driven RL"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Bal et al., 2025 - 1 Particle - 1 Qubit: Particle Physics Data Encoding for QML",https://arxiv.org/search/?query=1+Particle+1+Qubit+Particle+Physics+Data+Encoding+QML+2025&searchtype=all,1 Particle - 1 Qubit: Particle Physics Data Encoding for QML,Bal,1 Particle 1 Qubit Particle Physics Data Encoding QML 2025,2507.14275,https://arxiv.org/abs/2507.14275,The Rise of Particle Physics,2025-07-18T17:56:52Z,0.4941,all:1 Particle 1 Qubit Particle Physics Data Encoding QML 2025 AND au:Bal,"all:1 Particle 1 Qubit Particle Physics Data Encoding QML 2025 AND au:Bal | ti:""1 Particle - 1 Qubit: Particle Physics Data Encoding for QML"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Rath & Date, 2025 - Continuous-Variable Quantum Encoding Techniques: Comparative Study",https://arxiv.org/search/?query=Continuous+Variable+Quantum+Encoding+Techniques+Comparative+Study+2025&searchtype=all,Continuous-Variable Quantum Encoding Techniques: Comparative Study,Rath,Continuous Variable Quantum Encoding Techniques Comparative Study 2025,2504.06497,https://arxiv.org/abs/2504.06497,Continuous-Variable Quantum Encoding Techniques: A Comparative Study of Embedding Techniques and Their Impact on Machine Learning Performance,2025-04-09T00:00:45Z,0.6341,all:Continuous Variable Quantum Encoding Techniques Comparative Study 2025 AND au:Rath,"all:Continuous Variable Quantum Encoding Techniques Comparative Study 2025 AND au:Rath | ti:""Continuous-Variable Quantum Encoding Techniques: Comparative Study"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Tudisco et al., 2025 - Evaluating Angle and Amplitude Encoding Strategies for VQMs",https://arxiv.org/search/?query=Evaluating+Angle+Amplitude+Encoding+Strategies+VQMs+2025&searchtype=all,Evaluating Angle and Amplitude Encoding Strategies for VQMs,Tudisco,Evaluating Angle Amplitude Encoding Strategies VQMs 2025,2508.00768,https://arxiv.org/abs/2508.00768,Evaluating Angle and Amplitude Encoding Strategies for Variational Quantum Machine Learning: their impact on model's accuracy,2025-08-01T16:43:45Z,0.6448,all:Evaluating Angle Amplitude Encoding Strategies VQMs 2025 AND au:Tudisco,"all:Evaluating Angle Amplitude Encoding Strategies VQMs 2025 AND au:Tudisco | ti:""Evaluating Angle and Amplitude Encoding Strategies for VQMs"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Bärligea & Poggel & Lorenz, 2025 - Scalability Challenges in VQ Optimization under Stochastic Noise",https://arxiv.org/search/?query=Scalability+Challenges+VQ+Optimization+Stochastic+Noise+2025&searchtype=all,Scalability Challenges in VQ Optimization under Stochastic Noise,Brligea,Scalability Challenges VQ Optimization Stochastic Noise 2025,2303.08710,https://arxiv.org/abs/2303.08710,Two-Scale Optimization of Graded Lattice Structures respecting Buckling on Micro- and Macroscale,2023-03-15T15:44:31Z,0.4277,all:Scalability Challenges VQ Optimization Stochastic Noise 2025 AND au:Brligea,"all:Scalability Challenges VQ Optimization Stochastic Noise 2025 AND au:Brligea | ti:""Scalability Challenges in VQ Optimization under Stochastic Noise"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"De Pascale et al., 2025 - Comparing performance of VQA simulations on HPC systems",https://arxiv.org/search/?query=Comparing+performance+VQA+simulations+HPC+systems+2025&searchtype=all,Comparing performance of VQA simulations on HPC systems,De,Comparing performance VQA simulations HPC systems 2025,2012.08866,https://arxiv.org/abs/2012.08866,Container Orchestration on HPC Systems,2020-12-16T11:14:14Z,0.6882,all:Comparing performance VQA simulations HPC systems 2025 AND au:De,"all:Comparing performance VQA simulations HPC systems 2025 AND au:De | ti:""Comparing performance of VQA simulations on HPC systems"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Gupta & Rybotycki & Gawron, 2025 - On the status of current quantum machine learning software",https://arxiv.org/search/?query=status+current+quantum+machine+learning+software+2025&searchtype=all,On the status of current quantum machine learning software,Gupta,status current quantum machine learning software 2025,2409.07626,https://arxiv.org/abs/2409.07626,Generalization Error Bound for Quantum Machine Learning in NISQ Era -- A Survey,2024-09-11T21:17:30Z,0.5522,all:status current quantum machine learning software 2025 AND au:Gupta,"all:status current quantum machine learning software 2025 AND au:Gupta | ti:""On the status of current quantum machine learning software"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Fellner et al., 2025 - Quantum vs. classical: benchmark study for predicting time series with VQM",https://arxiv.org/search/?query=Quantum+classical+benchmark+study+predicting+time+series+VQM+2025&searchtype=all,Quantum vs. classical: benchmark study for predicting time series with VQM,Fellner,Quantum classical benchmark study predicting time series VQM 2025,2504.12416,https://arxiv.org/abs/2504.12416,Quantum vs. classical: A comprehensive benchmark study for predicting time series with variational quantum machine learning,2025-04-16T18:29:00Z,0.7461,all:Quantum classical benchmark study predicting time series VQM 2025 AND au:Fellner,"all:Quantum classical benchmark study predicting time series VQM 2025 AND au:Fellner | ti:""Quantum vs. classical: benchmark study for predicting time series with VQM"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Ghayour, 2025 - Quantum Machine Learning: A Modern Tutorial for Researchers",https://arxiv.org/search/?query=Quantum+Machine+Learning+Modern+Tutorial+Researchers+2025&searchtype=all,Quantum Machine Learning: A Modern Tutorial for Researchers,Ghayour,Quantum Machine Learning Modern Tutorial Researchers 2025,2306.04338,https://arxiv.org/abs/2306.04338,Changing Data Sources in the Age of Machine Learning for Official Statistics,2023-06-07T11:08:12Z,0.4776,all:Quantum Machine Learning Modern Tutorial Researchers 2025 AND au:Ghayour,"all:Quantum Machine Learning Modern Tutorial Researchers 2025 AND au:Ghayour | ti:""Quantum Machine Learning: A Modern Tutorial for Researchers"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Zimborás et al., 2025 - Myths around quantum computation before full fault tolerance",https://arxiv.org/search/?query=Myths+quantum+computation+before+full+fault+tolerance+2025&searchtype=all,Myths around quantum computation before full fault tolerance,Zimbors,Myths quantum computation before full fault tolerance 2025,2501.05694,https://arxiv.org/abs/2501.05694,Myths around quantum computation before full fault tolerance: What no-go theorems rule out and what they don't,2025-01-10T03:54:59Z,0.7101,"ti:""Myths around quantum computation before full fault tolerance""","all:Myths quantum computation before full fault tolerance 2025 AND au:Zimbors | ti:""Myths around quantum computation before full fault tolerance"""
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,"Zimborás et al., 2025 - Myths around quantum computation before full fault tolerance",https://arxiv.org/search/?query=Myths+quantum+computation+before+full+fault+tolerance+2025&searchtype=all,Myths around quantum computation before full fault tolerance,Zimbors,Myths quantum computation before full fault tolerance 2025,2501.05694,https://arxiv.org/abs/2501.05694,Myths around quantum computation before full fault tolerance: What no-go theorems rule out and what they don't,2025-01-10T03:54:59Z,0.7101,"ti:""Myths around quantum computation before full fault tolerance""","all:Myths quantum computation before full fault tolerance 2025 AND au:Zimbors | ti:""Myths around quantum computation before full fault tolerance"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Chicano & Dahi & Luque, 2025 - QAOA Can Require Exponential Time to Optimize Linear Functions",https://arxiv.org/search/?query=QAOA+Can+Require+Exponential+Time+Optimize+Linear+Functions+2025&searchtype=all,QAOA Can Require Exponential Time to Optimize Linear Functions,Chicano,QAOA Can Require Exponential Time Optimize Linear Functions 2025,2505.06404,https://arxiv.org/abs/2505.06404,The Quantum Approximate Optimization Algorithm Can Require Exponential Time to Optimize Linear Functions,2025-05-09T20:04:10Z,0.747,all:QAOA Can Require Exponential Time Optimize Linear Functions 2025 AND au:Chicano,"all:QAOA Can Require Exponential Time Optimize Linear Functions 2025 AND au:Chicano | ti:""QAOA Can Require Exponential Time to Optimize Linear Functions"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Masot-Llima et al., 2025 - Prospects for quantum advantage in ML from representability of functions",https://arxiv.org/search/?query=Prospects+quantum+advantage+ML+representability+functions+2025&searchtype=all,Prospects for quantum advantage in ML from representability of functions,Masot-Llima,Prospects quantum advantage ML representability functions 2025,2404.11572,https://arxiv.org/abs/2404.11572,Towards Energetic Quantum Advantage in Trapped-Ion Quantum Computation,2024-04-17T17:14:53Z,0.5211,all:Prospects quantum advantage ML representability functions 2025 AND au:Masot-Llima,"all:Prospects quantum advantage ML representability functions 2025 AND au:Masot-Llima | ti:""Prospects for quantum advantage in ML from representability of functions"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Novák et al., 2025 - Predicting Post-Surgical Complications with QNNs: Clinical Study",https://arxiv.org/search/?query=Predicting+Post+Surgical+Complications+QNNs+Clinical+Study+2025&searchtype=all,Predicting Post-Surgical Complications with QNNs: Clinical Study,Novk,Predicting Post Surgical Complications QNNs Clinical Study 2025,1610.04276,https://arxiv.org/abs/1610.04276,Perspectives on Surgical Data Science,2016-10-13T22:06:46Z,0.44,all:Predicting Post Surgical Complications QNNs Clinical Study 2025 AND au:Novk,"all:Predicting Post Surgical Complications QNNs Clinical Study 2025 AND au:Novk | ti:""Predicting Post-Surgical Complications with QNNs: Clinical Study"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Shahriyar & Tanbhir, 2025 - Advancements in QML for Medical Image Classification",https://arxiv.org/search/?query=Advancements+QML+Medical+Image+Classification+2025&searchtype=all,Advancements in QML for Medical Image Classification,Shahriyar,Advancements QML Medical Image Classification 2025,2406.17608,https://arxiv.org/abs/2406.17608,Test-time generative augmentation for medical image segmentation,2024-06-25T14:53:01Z,0.5862,all:Advancements QML Medical Image Classification 2025 AND au:Shahriyar,"all:Advancements QML Medical Image Classification 2025 AND au:Shahriyar | ti:""Advancements in QML for Medical Image Classification"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Zeeshan Riaz et al., 2025 - QML for Energy-Efficient 5G-Enabled IoMT Healthcare Systems",https://arxiv.org/search/?query=QML+Energy+Efficient+5G+Enabled+IoMT+Healthcare+Systems+2025&searchtype=all,QML for Energy-Efficient 5G-Enabled IoMT Healthcare Systems,Zeeshan,QML Energy Efficient 5G Enabled IoMT Healthcare Systems 2025,2507.04326,https://arxiv.org/abs/2507.04326,Quantum Machine Learning for Energy-Efficient 5G-Enabled IoMT Healthcare Systems: Enhancing Data Security and Processing,2025-07-06T10:17:55Z,0.6629,all:QML Energy Efficient 5G Enabled IoMT Healthcare Systems 2025 AND au:Zeeshan,"all:QML Energy Efficient 5G Enabled IoMT Healthcare Systems 2025 AND au:Zeeshan | ti:""QML for Energy-Efficient 5G-Enabled IoMT Healthcare Systems"""
/Users/shl/nvidia/QML/2025_QML_Literature_Review.md,"Ye et al., 2025 - Universal quantum phase classification on quantum computers from ML",https://arxiv.org/search/?query=Universal+quantum+phase+classification+quantum+computers+ML+2025&searchtype=all,Universal quantum phase classification on quantum computers from ML,Ye,Universal quantum phase classification quantum computers ML 2025,9505016,https://arxiv.org/abs/9505016,A Universal Two--Bit Gate for Quantum Computation,1995-05-24T13:38:19Z,0.5565,all:Universal quantum phase classification quantum computers ML 2025 AND au:Ye,"all:Universal quantum phase classification quantum computers ML 2025 AND au:Ye | ti:""Universal quantum phase classification on quantum computers from ML"""
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,"Galvão et al., 2025 - Variational quantum computing for quantum simulation",https://arxiv.org/search/?query=Variational+quantum+computing+quantum+simulation+principles+challenges+2025&searchtype=all,Variational quantum computing for quantum simulation,Galvo,Variational quantum computing quantum simulation principles challenges 2025,2510.25449,https://arxiv.org/abs/2510.25449,"Variational quantum computing for quantum simulation: principles, implementations, and challenges",2025-10-29T12:15:47Z,0.7123,"ti:""Variational quantum computing for quantum simulation""","all:Variational quantum computing quantum simulation principles challenges 2025 AND au:Galvo | ti:""Variational quantum computing for quantum simulation"""
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,"Magnusson et al., 2024 - Towards Efficient Quantum Computing for Quantum Chemistry",https://arxiv.org/search/?query=Towards+Efficient+Quantum+Computing+Quantum+Chemistry+Transcorrelated+2024&searchtype=all,Towards Efficient Quantum Computing for Quantum Chemistry,Magnusson,Towards Efficient Quantum Computing Quantum Chemistry Transcorrelated 2024,2402.16659,https://arxiv.org/abs/2402.16659,Towards Efficient Quantum Computing for Quantum Chemistry: Reducing Circuit Complexity with Transcorrelated and Adaptive Ansatz Techniques,2024-02-26T15:31:56Z,0.5876,"ti:""Towards Efficient Quantum Computing for Quantum Chemistry""","all:Towards Efficient Quantum Computing Quantum Chemistry Transcorrelated 2024 AND au:Magnusson | ti:""Towards Efficient Quantum Computing for Quantum Chemistry"""
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,"Nakaji et al., 2024 - The generative quantum eigensolver (GQE)",https://arxiv.org/search/?query=generative+quantum+eigensolver+GQE+ground+state+search+2024&searchtype=all,The generative quantum eigensolver (GQE),Nakaji,generative quantum eigensolver GQE ground state search 2024,2401.09253,https://arxiv.org/abs/2401.09253,The generative quantum eigensolver (GQE) and its application for ground state search,2024-01-17T14:58:19Z,0.6333,all:generative quantum eigensolver GQE ground state search 2024 AND au:Nakaji,"all:generative quantum eigensolver GQE ground state search 2024 AND au:Nakaji | ti:""The generative quantum eigensolver (GQE)"""
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,"Montanez-Barrera & Michielsen, 2024 - Towards a universal QAOA protocol",https://arxiv.org/search/?query=Towards+universal+QAOA+protocol+quantum+advantage+2024&searchtype=all,Towards a universal QAOA protocol,Montanez-Barrera,Towards universal QAOA protocol quantum advantage 2024,2506.03241,https://arxiv.org/abs/2506.03241,Universal Resources for QAOA and Quantum Annealing,2025-06-03T18:00:00Z,0.4096,all:Towards universal QAOA protocol quantum advantage 2024 AND au:Montanez-Barrera,"all:Towards universal QAOA protocol quantum advantage 2024 AND au:Montanez-Barrera | ti:""Towards a universal QAOA protocol"""
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,"Sahin et al., 2024 - Efficient Parameter Optimisation for Quantum Kernel Alignment",https://arxiv.org/search/?query=Efficient+Parameter+Optimisation+Quantum+Kernel+Alignment+2024&searchtype=all,Efficient Parameter Optimisation for Quantum Kernel Alignment,Sahin,Efficient Parameter Optimisation Quantum Kernel Alignment 2024,2401.02879,https://arxiv.org/abs/2401.02879,Efficient Parameter Optimisation for Quantum Kernel Alignment: A Sub-sampling Approach in Variational Training,2024-01-05T16:11:34Z,0.7176,all:Efficient Parameter Optimisation Quantum Kernel Alignment 2024 AND au:Sahin,"all:Efficient Parameter Optimisation Quantum Kernel Alignment 2024 AND au:Sahin | ti:""Efficient Parameter Optimisation for Quantum Kernel Alignment"""
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,"Fujii et al., 2020 - Deep Variational Quantum Eigensolver",https://arxiv.org/search/?query=Deep+Variational+Quantum+Eigensolver+divide+conquer+2020&searchtype=all,Deep Variational Quantum Eigensolver,Fujii,Deep Variational Quantum Eigensolver divide conquer 2020,2202.08473,https://arxiv.org/abs/2202.08473,Constructing Local Bases for a Deep Variational Quantum Eigensolver for Molecular Systems,2022-02-17T06:52:37Z,0.576,"ti:""Deep Variational Quantum Eigensolver""","all:Deep Variational Quantum Eigensolver divide conquer 2020 AND au:Fujii | ti:""Deep Variational Quantum Eigensolver"""
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,"Cerezo et al., 2020",https://arxiv.org/search/?query=Variational+Quantum+Algorithms+Cerezo+2020&searchtype=all,"Cerezo et al., 2020",Cerezo,Variational Quantum Algorithms Cerezo 2020,2012.09265,https://arxiv.org/abs/2012.09265,Variational Quantum Algorithms,2020-12-16T21:00:46Z,0.2979,all:Variational Quantum Algorithms Cerezo 2020 AND au:Cerezo,all:Variational Quantum Algorithms Cerezo 2020 AND au:Cerezo
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,"Schuld, 2021",https://arxiv.org/search/?query=Supervised+quantum+machine+learning+models+kernel+methods+Schuld+2021&searchtype=all,"Schuld, 2021",Schuld,Supervised quantum machine learning models kernel methods Schuld 2021,2101.11020,https://arxiv.org/abs/2101.11020,Supervised quantum machine learning models are kernel methods,2021-01-26T19:00:04Z,0.1667,all:Supervised quantum machine learning models kernel methods Schuld 2021 AND au:Schuld,all:Supervised quantum machine learning models kernel methods Schuld 2021 AND au:Schuld
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,"Bharti et al., 2021",https://arxiv.org/search/?query=Noisy+intermediate+scale+quantum+NISQ+algorithms+Bharti+2021&searchtype=all,"Bharti et al., 2021",Bharti,Noisy intermediate scale quantum NISQ algorithms Bharti 2021,1801.00862,https://arxiv.org/abs/1801.00862,Quantum Computing in the NISQ era and beyond,2018-01-02T23:43:08Z,0.2623,all:Noisy intermediate scale quantum NISQ algorithms Bharti 2021 AND au:Bharti,all:Noisy intermediate scale quantum NISQ algorithms Bharti 2021 AND au:Bharti
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,"McClean et al., 2018",https://arxiv.org/search/?query=Barren+plateaus+quantum+neural+network+training+landscapes+McClean+2018&searchtype=all,"McClean et al., 2018",McClean,Barren plateaus quantum neural network training landscapes McClean 2018,2011.12245,https://arxiv.org/abs/2011.12245,Effect of barren plateaus on gradient-free optimization,2020-11-24T17:41:13Z,0.274,all:Barren plateaus quantum neural network training landscapes McClean 2018 AND au:McClean,"all:Barren plateaus quantum neural network training landscapes McClean 2018 AND au:McClean | ti:""McClean et al., 2018"""
